130	-19.95427423	-6.122255567
131	-21.48133054	-10.55291212
132	-20.22202926	-5.526105176
133	-16.64916083	-4.672177852
134	-17.78570492	-5.721762405
135	-17.55953177	-6.718903118
136	-19.25929083	-12.21031443
137	-17.34306487	-7.516827343
138	-22.58375583	-9.137181209
139	-19.53844291	-5.010335069
140	-19.5530913	-9.584532025
141	-15.41575715	-9.184685152
142	-22.18407299	-10.89687868
143	-19.74764218	-7.86540207
144	-21.68146293	-6.872059458
145	-20.80508731	-8.20753499
146	-20.31051796	-4.877577255
147	-19.99560408	-11.73958755
148	-25.81556299	-9.894633322
149	-17.4164254	-6.483600446
150	-21.19373865	-13.20813852
151	-20.02522639	-10.92597862
152	-19.38231251	-8.538781883
153	-16.50496627	-7.78080905
154	-18.79582262	-11.33110488
155	-20.55551009	-6.304724586
156	-17.19405613	-7.084269065
157	-19.0022745	-13.00487653
158	-19.19941889	-11.88184935
159	-19.12155854	-11.02031924
160	-18.38229437	-7.402656947
161	-17.92447153	-6.153460896
162	-17.87020226	-10.48130768
163	-17.58725494	-8.744532565
164	-18.62545014	-7.143870143
165	-19.13870227	-7.518409184
166	-18.46874826	-4.36596895
167	-19.00704432	-10.4321366
168	22.71382947	-7.709164073
169	21.62683005	-10.09223508
170	28.44609405	-8.286348849
171	20.84715126	-10.87642992
172	26.20754635	-16.39282178
173	24.30778151	-14.62736878
174	22.92819783	-10.91342324
175	26.48638347	-7.798021124
176	23.8105734	-12.11042837
177	17.69664852	-11.09156605
178	22.79469945	-6.976994888
179	25.03857183	-10.57242172
180	22.24432794	-8.562356865
181	21.21060698	-9.901650142
182	24.13576949	-12.82655476
183	21.55643414	-8.894876165
184	17.83666641	-15.15084839
185	20.93010982	-7.322596955
186	23.302988	-11.63033963
187	26.47908199	-10.10558625
188	21.1856984	-10.72501219
189	20.98059136	-11.7393288
190	22.77209724	-11.00912555
191	20.71204687	-11.58808224
192	23.84763233	-8.82214252
193	21.29823102	-11.29301951
194	21.43820619	-12.9284587
195	23.08860635	-12.18707931
196	21.6678129	-7.163609015
197	20.50605171	-12.85760772
198	22.8381886	-6.806243631
199	22.0028874	-12.98784421
200	22.07482171	-13.35285876
201	17.32735202	-11.83117402
202	17.90146868	-12.66128596
203	18.17587007	-13.39599861
204	23.21851461	-10.20703675
205	23.58203072	-11.87264869
206	21.6542542	-12.89868718
207	22.87225353	-9.371824016
208	21.33105357	-9.039548091
209	19.49711093	-12.53986746
210	18.92944061	-13.44056122
211	23.19866206	-11.47837741
212	24.36602718	-9.254953669
213	18.34346816	-15.11351709
214	21.4904138	-16.92993439
215	29.10710988	-8.527838244
216	24.21281854	-8.77003773
217	23.3160092	-12.03878154
218	21.88987395	-13.00518146
219	20.70187675	-8.680291128
220	20.01330258	-14.47094395
221	22.93605606	-10.83800948
222	23.33033	-9.134562696
223	22.09367205	-11.03600538
224	24.2469523	-9.968068636
225	22.34873014	-6.962684022
226	22.93978813	-8.482826298
227	18.50235923	-11.00797668
228	22.16692314	-12.02699876
229	22.06450944	-10.19554266
230	21.73690713	-8.942189191
231	22.50824232	-10.58246666
232	20.65449096	-10.48227688
233	24.11879362	-9.694327047
234	21.60455979	-8.806521476
235	21.76780078	-15.54535433
236	22.28804897	-10.35600323
237	25.64070996	-9.448387833
238	21.79572259	-8.37277763
239	20.40487724	-10.23986826
240	22.49406887	-11.11496845
241	22.13740872	-10.14481546
242	22.82378427	-10.85431086
243	21.43978977	-12.84153064
244	19.39346471	-10.23652455
245	28.53350333	-11.18364176
246	21.00683444	-12.33589101
247	26.00272394	-8.640501793
248	19.46008632	-12.26193956
249	21.49451343	-10.46999809
250	22.23447153	-12.32888483
251	23.3613012	-11.52577748
252	23.60919863	-9.300827974
253	23.61164309	-11.19403511
254	23.05060035	-12.51886147
255	17.70129125	-11.95113397
256	26.67209317	-11.53082467
257	19.85819763	-13.22289894
258	22.78744995	-11.8374638
259	22.47707939	-7.485223426
260	25.39347878	-8.679712458
261	24.78407387	-14.0847613
262	19.45410599	-11.83013777
263	20.44104006	-10.94909242
264	20.00380359	-13.37436426
265	21.42663675	-11.11232266
266	21.0551074	-11.37231235
267	22.97065539	-13.62778958
268	22.47430614	-11.34024813
269	23.10847486	-10.2003253
270	21.91946777	-11.25585545
271	22.72002748	-10.38051093
272	22.659122	-8.79412348
273	23.49237926	-13.22370598
274	24.94061992	-12.20351399
275	22.54702485	-8.32210717
276	19.65885732	-16.49822448
277	25.69359045	-8.806118373
278	21.86076352	-12.23350928
279	25.22576527	-10.65219265
280	25.83469333	-9.808893143
281	21.17510674	-12.58148308
282	26.21942879	-6.294530832
283	25.62787092	-7.385080667
284	24.2085152	-6.18248526
285	23.3698499	-7.938858461
286	23.19107549	-15.33282869
287	22.12390111	-10.73346945
288	23.91107028	-14.98457019
289	20.82325285	-10.82723296
290	19.85854533	-13.86921669
291	20.84582176	-12.08949689
292	20.71856996	-11.87685485
293	24.95904051	-9.232391634
294	19.76543058	-10.67455118
295	17.88739972	-13.29477507
296	23.89345552	-11.53709986
297	26.3938451	-9.571269189
298	23.67722167	-7.828836397
299	19.38215679	-6.27957089
300	22.61870007	-6.810038486
301	20.72042919	-11.83255482
302	24.20823385	-8.783436758
303	21.91668114	-14.72442295
304	25.71128779	-10.09165079
305	26.46602416	-7.890623147
306	22.69669084	-11.48756963
307	22.31400369	-10.30058749
308	19.48430946	-9.430565992
309	24.29477528	-8.948367134
310	19.51652212	-11.56632147
311	23.97708506	-9.130897276
312	23.26477725	-12.85554249
313	22.91687506	-7.250773766
314	20.86191302	-11.95123238
315	22.05419833	-9.771198388
316	23.65560095	-10.69557458
317	21.14673944	-11.86495547
318	20.82011225	-10.60746245
319	22.90819117	-9.82662057
320	21.82751592	-13.29322929
321	19.91555112	-9.34637139
322	20.3116589	-12.32678598
323	24.16597687	-7.237468271
324	21.04817477	-11.57758873
325	20.12457699	-9.267590108
326	19.12725042	-12.37738888
327	23.75534669	-9.711837019
328	23.67010543	-9.506527154
329	21.28487595	-13.19617634
330	23.11970479	-13.52656784
331	21.39200511	-11.43854065
332	22.89817765	-11.44299369
333	18.79167679	-11.49531804
334	18.67623291	-13.40764812
335	20.39824601	-10.01019511
336	21.35158545	-14.2985636
337	25.48623622	-12.70392741
338	26.05588143	-9.766205921
339	21.34463674	-8.622487705
340	23.59033815	-12.29650027
341	22.54872322	-11.5138677
342	27.72474811	-11.65766556
343	22.20021328	-12.03713794
344	21.28840506	-5.989521995
345	18.37959749	-12.46760827
346	21.7205443	-10.43762907
347	22.88528163	-8.762467573
348	18.20302507	-11.27106395
349	22.08139014	-11.97436628
350	22.19822728	-12.58838264
351	24.19826498	-10.32529344
352	21.4000943	-7.532836615
353	24.66619867	-10.63482144
354	20.40603505	-12.8223942
355	21.04354135	-8.656797477
356	19.45100979	-12.0944198
357	19.90034113	-12.6388457
358	19.99297345	-9.010108766
359	18.96208486	-13.76815434
360	22.71978962	-15.36124576
361	20.9957363	-6.726459622
362	18.13401919	-11.8547576
363	21.35465476	-13.56499551
364	22.14867967	-12.33757721
365	19.76418036	-11.05492903
366	19.66851016	-11.07107568
367	23.04606052	-7.648499087
368	22.5623817	-8.842962766
369	22.88849002	-10.98841683
370	21.45638316	-11.51918353
371	18.78908534	-12.63826394
372	20.67631286	-10.68194926
373	23.60462923	-13.20267579
374	16.05021744	-10.32514037
375	22.00629583	-15.89566307
376	24.42012334	-9.739856125
377	21.11389939	-12.40127343
378	27.99678867	-15.20905071
379	22.14750416	-11.74273143
380	20.01542717	-10.44545376
381	18.98340643	-12.99843675
382	22.36429705	-10.8149865
383	24.41273839	-8.643681766
384	22.72035266	-9.814102812
385	22.5056546	-9.940187114
386	23.61861973	-10.08279519
387	21.97747601	-12.33529208
388	26.57012899	-13.00452593
389	23.43905818	-9.445542084
390	22.19736629	-13.76833615
391	20.17150479	-11.80696581
392	22.06668788	-10.4092003
393	25.8190811	-8.47713622
394	20.23245722	-6.983786791
395	24.57905302	-10.11327962
396	21.11644042	-7.037437847
397	19.8100562	-14.18000859
398	24.10306626	-10.14769133
399	21.52109897	-12.18277267
400	20.97755073	-15.56460331
401	21.63856231	-9.709905746
402	20.95273764	-14.65968455
403	20.53618659	-8.917085399
404	25.84770546	-14.11673453
405	21.38662136	-10.20491613
406	24.94901569	-9.286138252
407	21.66150703	-10.17363879
408	21.35355604	-11.84196336
409	17.8754598	-15.20168186
410	20.48667285	-11.76925638
411	21.29888656	-13.35459399
412	25.6564959	-10.01159586
413	20.96057909	-8.089755692
414	19.11127972	-14.46196386
415	19.32241092	-8.466905
416	22.00808602	-5.002635054
417	19.39836813	-8.325714579
418	25.17371037	-10.07208149
419	21.8159283	-13.86720482
420	17.4278856	-9.374591573
421	24.96479002	-8.965545325
422	22.15816048	-10.48806628
423	18.39978295	-9.573628663
424	23.04807531	-9.92021806
425	21.30826969	-9.647730313
426	21.8274281	-9.087608092
427	19.74639955	-12.39174748
428	23.15872866	-12.50369085
429	22.30093464	-9.1907856
430	20.39532562	-10.29225487
431	21.84164278	-11.17998139
432	22.08300022	-8.969418472
433	21.17006728	-15.00809572
434	19.38166184	-12.76875419
435	21.67520336	-12.42270177
436	21.27749926	-11.15514968
437	20.76517428	-11.7122398
438	21.54173701	-11.15381502
439	20.55891211	-13.26183984
440	22.49597133	-10.86632592
441	20.67154217	-10.91520472
442	21.828374	-10.15922341
443	18.4769692	-11.0212953
444	21.80865166	-12.59651521
445	18.98838798	-13.20181553
446	21.85984144	-12.06082865
447	27.37972064	-10.07867585
448	23.25316024	-12.11584353
449	23.13859535	-15.41725702
450	24.74546374	-12.88036694
451	22.27083004	-10.89356889
452	22.65026274	-11.41502613
453	19.17073331	-8.363819626
454	22.48335181	-6.902110854
455	19.32295454	-12.30220939
456	21.77328303	-11.55398607
457	21.29895576	-8.273242105
458	19.3744622	-13.82658642
459	22.34234517	-8.548736072
460	20.97508384	-9.868248113
461	25.05776467	-6.219843681
462	20.58010287	-14.0284282
463	21.53123554	-9.25167481
464	18.21165197	-10.9380306
465	23.38606138	-11.92477988
466	22.13994885	-9.535057679
467	20.4109621	-13.36906331
468	22.79194233	-13.53381358
469	24.21369673	-11.48167085
470	21.64264668	-13.30153853
471	20.86264436	-10.4286193
472	22.3234429	-7.494695501
473	22.34549779	-8.454200639
474	20.11487546	-7.695008949
475	17.68882624	-10.98965923
476	21.05135536	-12.81459669
477	22.20242495	-9.678224506
478	21.86025692	-11.78961424
479	22.64775759	-10.71228276
480	25.75010336	-10.51993976
481	21.26566811	-14.49066669
482	21.31746302	-9.583756266
483	20.05090837	-9.812201569
484	17.98070864	-8.540327892
485	20.89298137	-9.540705385
486	23.06440376	-5.31155362
487	19.40183042	-11.09102526
488	27.87903644	-8.361116034
489	20.7075874	-11.3220682
490	21.2375189	-9.923038263
491	26.84039676	-9.960570837
492	21.01993478	-13.23370293
493	20.23576999	-13.48270871
494	20.39396444	-8.384838501
495	23.9015714	-12.74952736
496	19.98074721	-9.309683999
497	20.73153273	-12.13301742
498	24.20271467	-8.781175164
499	22.00044033	-12.02111821
500	21.9170255	-10.87966211
501	23.87925343	-8.684086277
502	21.66100566	-7.228052013
503	26.47054828	-7.502551053
504	23.36445421	-9.438035351
505	20.9475708	-11.89958913
506	22.95865298	-10.79304247
507	18.3858891	-14.86386487
508	21.81880684	-7.185167555
509	25.01575959	-14.20992992
510	22.47695233	-11.04139624
511	19.90873903	-10.6567776
512	21.29394351	-8.22778153
513	23.12764677	-14.76869785
514	17.55907347	-13.81508369
515	23.24132385	-10.9196216
516	22.25802355	-9.58450691
517	18.59846856	-11.15631715
518	20.01053977	-13.42451044
519	23.31490877	-9.555883424
520	21.96127939	-12.84562148
521	16.81291536	-11.8862272
522	21.96304426	-7.578396149
523	25.30550961	-9.143595227
524	25.05498853	-9.470577687
525	19.43650811	-15.37794341
526	20.6359252	-12.36334784
527	23.83560499	-8.069059144
528	19.64248637	-11.57580407
529	24.14368758	-11.62063545
530	24.88671464	-10.7386058
531	22.12139601	-12.35633074
532	22.07807931	-11.6555054
533	22.84622934	-12.95971334
534	20.81146855	-12.52201462
535	23.47304605	-11.09702744
536	26.5187501	-8.263650357
537	27.36860841	-10.65151151
538	21.63022412	-7.752338218
539	21.59460125	-10.5660738
540	20.16548699	-10.32838336
541	26.23845567	-9.183809619
542	21.75921105	-9.366468348
543	22.08721856	-8.623249877
544	17.10041537	-11.52648562
545	25.90945513	-12.49692028
546	19.29605645	-12.92290241
547	18.91284989	-13.42535888
548	22.44790783	-5.54360702
549	24.44814093	-8.187431725
550	21.64146412	-10.56641036
551	20.89232228	-8.54922733
552	18.75597138	-13.05179598
553	20.95749054	-12.10903641
554	19.21450596	-12.07363098
555	23.31757174	-9.556046029
556	25.44594112	-10.81148855
557	26.2077614	-8.360696595
558	18.00332095	-8.436724896
559	19.47725024	-12.06846274
560	23.01672671	-7.817103435
561	22.2233675	-11.89627446
562	21.74891829	-11.58648657
563	22.04811085	-8.682613133
564	21.42623567	-12.30609824
565	22.13911184	-9.297077085
566	21.25787679	-13.40438814
567	26.67406158	-9.108862111
568	23.24556797	-6.253570524
569	18.87942633	-13.8768735
570	18.17954866	-16.89577423
571	26.05264695	-6.844599696
572	24.95343182	-8.383133495
573	19.58663046	-8.479356409
574	21.51789629	-8.829255672
575	20.8848167	-10.95832815
576	21.82576987	-10.90865641
577	21.82456947	-13.93559654
578	20.46649437	-8.708666796
579	21.43062046	-10.44156824
580	27.63394206	-9.292401809
581	19.24316793	-11.94341444
582	18.73030635	-9.817925608
583	14.25985877	-10.148515
584	22.37797747	-14.34137122
585	28.3285662	-11.95434686
586	22.56112953	-13.06068074
587	23.71793951	-9.006998629
588	21.77040551	-12.83795903
589	20.75226192	-10.05593427
590	25.34812949	-8.729730691
591	22.46542339	-9.247995659
592	21.51677542	-13.00752281
593	24.88493003	-11.28755422
594	21.76991882	-13.53592755
595	22.99541802	-10.31139484
596	19.58431524	-8.737416715
597	22.72389143	-12.59591986
598	22.56960047	-6.470531728
599	25.10468666	-9.103780204
600	22.58812033	-11.78230774
601	24.03764477	-9.985719196
602	18.80125384	-11.04988234
603	22.18819361	-12.19722495
604	28.22404128	-5.244019293
605	22.32237178	-12.84029135
606	24.58329877	-10.38351431
607	21.28767273	-11.32006122
608	21.44836483	-9.296052323
609	26.45253296	-8.076820076
610	27.90222182	-9.059452238
611	25.11978123	-8.900270487
612	22.51212559	-8.82875284
613	15.52471039	-11.34835348
614	22.53151377	-12.1624979
615	24.08513579	-11.0557001
616	21.8730188	-11.64672131
617	22.52255182	-13.93287773
618	23.42110193	-13.65696229
619	23.41001186	-13.18873374
620	23.52687582	-11.08371733
621	17.17941421	-13.10292159
622	25.35596642	-9.735805047
623	17.40498083	-12.50650178
624	19.5447439	-8.248744594
625	27.07941789	-9.562812508
626	19.7843685	-11.22839998
627	25.16194772	-6.936400675
628	24.63264807	-10.92790293
629	20.93750803	-8.441051063
630	20.35359958	-11.43615974
631	20.62345398	-11.28272074
632	22.50971544	-14.13020734
633	20.57307756	-13.77696837
634	21.16282308	-11.0221094
635	22.81051543	-13.80295414
636	18.90908138	-11.66991114
637	20.86166457	-11.78584753
638	24.24506824	-7.624014214
639	20.97741241	-10.51737611
640	18.03637644	-11.98830916
641	22.28256826	-12.07471834
642	22.93471986	-12.69141809
643	21.79972875	-11.09379371
644	25.98360765	-10.66213285
645	19.42635727	-8.731813643
646	27.35690347	-8.179520952
647	22.80262103	-13.61970646
648	20.34122435	-12.01383753
649	23.55254848	-9.451680864
650	26.57840516	-12.51449128
651	17.7369902	-10.40606639
652	23.11234469	-7.997219022
653	24.70578294	-12.17053728
654	23.33440962	-9.572273239
655	24.8033178	-9.492314322
656	23.70655297	-14.48549158
657	22.22032248	-10.28251102
658	21.61450801	-12.11456369
659	20.34037719	-13.21264128
660	23.67137879	-11.24618258
661	21.62537986	-10.05757869
662	25.95234212	-7.591946383
663	17.03329074	-11.31075886
664	21.46971526	-11.23337129
665	18.37302084	-10.57981669
666	24.88870697	-6.012547366
667	21.1611984	-10.97446649
668	21.59786403	-12.51436604
669	18.30435015	-10.07423329
670	21.45872685	-11.33641516
671	26.7066392	-6.473967563
672	19.28011869	-8.51632944
673	19.9186574	-11.84474587
674	19.33577327	-8.058161947
675	18.66776323	-12.4676371
676	19.18223141	-13.29490024
677	22.013528	-11.45421226
678	24.66911612	-13.38338812
679	21.02457423	-9.365712108
680	26.68025528	-10.2666874
681	21.42674428	-9.03615629
682	27.01910414	-15.58199787
683	17.75834644	-15.83373713
684	19.49534524	-12.1347873
685	25.1394211	-10.96345751
686	25.55893722	-9.231098661
687	23.55804654	-8.950581747
688	23.25761452	-13.34042371
689	23.35911308	-7.555148628
690	26.10919926	-9.418535748
691	20.27712425	-11.84206787
692	21.45841135	-11.63607621
693	19.34573732	-14.2064104
694	20.88098735	-11.88477084
695	20.62254668	-13.29132569
696	22.90235004	-14.83804328
697	21.43675344	-12.40160988
698	22.69282386	-8.828550014
699	23.2475656	-14.21623925
700	23.74309017	-8.117435765
701	19.73616884	-12.34994905
702	22.79134646	-10.60275154
703	21.0759162	-10.70215958
704	23.88063643	-7.389937363
705	27.02890419	-10.80582986
706	23.90353432	-6.917742163
707	24.28339994	-13.30309531
708	22.62725468	-8.826765621
709	23.76110782	-13.84290323
710	23.58518659	-9.940210025
711	24.96657752	-10.00062559
712	20.01623332	-9.882199998
713	22.44048832	-7.402594544
714	19.22076081	-12.8046628
715	22.46542085	-8.528957699
716	20.82456215	-11.82680649
717	26.32341949	-11.15963239
718	22.52603143	-12.47374807
719	25.52242061	-13.60191074
720	26.59737623	-10.23978098
721	21.52167512	-14.4995057
722	24.59374506	-13.34079766
723	25.0559354	-9.631345554
724	19.99936759	-10.97303185
725	27.7844582	-10.61453661
726	20.15714842	-6.47767019
727	19.5291239	-12.89669948
728	21.76734564	-11.60767027
729	21.49191925	-12.39334654
730	25.66712339	-8.909102855
731	19.48483555	-12.78078891
732	23.51849444	-11.39229107
733	23.83944504	-13.41626357
734	23.73240948	-11.50325254
735	16.87705541	-13.76744709
736	18.48031868	-11.07760264
737	21.11151882	-9.497101133
738	20.6269527	-14.78365949
739	19.97758978	-10.72933192
740	23.63175734	-9.936783184
741	26.0743216	-8.941293119
742	23.81535134	-9.624577568
743	22.16453599	-8.855178205
744	19.47774428	-13.3645849
745	18.83727877	-14.75416588
746	24.9807798	-12.28267036
747	22.43730911	-12.2845762
748	13.39409389	18.2925243
749	15.74779851	18.2821109
750	8.591679562	17.19769491
751	14.89516834	18.10968721
752	15.15475122	23.24663368
753	11.89623233	18.22401997
754	12.56765396	19.64220193
755	10.5607631	20.55754238
756	15.06741574	20.3581986
757	16.95225083	21.56541506
758	16.27737466	24.07450944
759	13.35441793	20.95557311
760	12.99054718	23.41940758
761	16.20784614	22.32994481
762	12.70570919	18.34368438
763	10.84022454	21.85353858
764	13.25686455	17.21305456
765	11.40097884	17.53271141
766	13.67887579	24.89675867
767	11.57067451	22.66727805
768	12.77452241	21.82920922
769	14.12479065	17.93060578
770	13.1365447	17.36962924
771	13.12561764	19.22069391
772	7.101926809	19.74838441
773	11.11369558	22.99900202
774	8.807377947	18.7115744
775	14.28490687	22.07586923
776	15.06851031	16.91058607
777	13.32872159	23.34254343
778	11.64253254	18.61625325
779	11.37964761	17.68770314
780	11.29794456	18.34028739
781	13.00505403	18.61540908
782	12.18085131	18.19073886
783	10.42122878	22.94154081
784	9.203580478	17.74157752
785	11.79946851	19.58441698
786	6.834089416	17.61413067
787	13.54033689	21.07019001
788	11.86413557	18.73333591
789	12.31336731	21.98419573
790	10.70949951	15.42318515
791	11.61283803	18.06748128
792	10.46445956	20.90441692
793	11.98478147	17.61795954
794	10.97722596	17.27418026
795	15.11050695	19.16665246
796	12.69419771	20.9068099
797	14.02480542	19.97329059
798	13.14371907	18.7622511
799	13.08825515	17.19860629
800	16.36372941	20.92366602
801	14.47717454	19.5318385
802	13.0677347	18.5007629
803	11.93411572	20.03760464
804	14.02195766	16.12264471
805	12.17213161	19.70772145
806	14.88598607	19.01370296
807	15.30715234	16.88161238
808	14.82835236	19.01391508
809	14.53712648	20.47142299
810	13.70633953	19.91530597
811	12.66611914	15.56174912
812	11.88709568	21.67453018
813	13.52864688	19.26926304
814	15.03146591	18.94871142
815	11.95758539	20.1807555
816	14.23898569	21.98004302
817	14.1504408	19.22480772
818	10.64135539	17.89085742
819	10.41602867	20.70614947
820	13.85800247	20.53168412
821	11.30742636	21.97697017
822	12.44177011	20.92152635
823	14.8715983	18.03437601
824	10.20406121	18.26092403
825	12.6176532	21.17208806
826	13.65447206	18.62691691
827	12.95346576	18.17278491
828	10.01791221	22.07886014
829	13.94195479	18.4895203
830	11.48494938	18.92872138
831	12.33836581	17.48580172
832	17.09844043	20.0554346
833	13.30945446	17.8111308
834	15.09416891	17.02145621
835	10.61743729	18.23570092
836	13.12367832	17.80732292
837	8.621688254	17.95919643
838	12.97047055	20.58071137
839	12.03809816	18.78797292
840	13.13791321	18.31652399
841	11.35439039	19.59681251
842	14.42121488	19.87536293
843	12.93319954	18.60742553
844	8.779690756	19.78805672
845	14.24521521	20.93392764
846	10.89416412	22.23404631
847	10.16887098	20.60127069
848	11.90707272	18.87696693
849	11.26378256	20.17253558
850	13.59655642	16.7076911
851	14.83469088	20.23094052
852	10.38660843	18.43941707
853	12.76422688	20.63228874
854	8.119346621	18.73102696
855	12.36716892	16.51150652
856	12.33465024	17.88753728
857	16.54813727	19.69848965
858	10.77224072	22.79376652
859	14.08675277	17.94654177
860	11.83447481	21.28741895
861	13.82963253	16.94118505
862	15.40660093	19.60500069
863	13.38047503	19.87794584
864	12.44224765	17.82474987
865	13.57111799	17.29652831
866	11.45906807	20.50366058
867	13.88345873	18.75463572
868	11.31209739	18.98044749
869	13.43359715	18.17035263
870	13.4995503	21.04837645
871	11.31781105	22.18606492
872	10.99685011	20.90892605
873	13.43002227	20.84159012
874	15.43882303	19.35137675
875	9.388465402	19.02463507
876	11.90796656	17.99087838
877	15.22079909	14.56834494
878	12.27000577	20.38144851
879	12.23477755	19.39750736
880	14.81807794	18.18550216
881	12.43793602	14.40960243
882	11.64637008	23.34456542
883	12.65321829	20.63238608
884	8.272408342	17.15705796
885	12.56046796	18.82157766
886	8.408172464	17.19144821
887	11.76244205	21.17267392
888	10.20342652	19.97157166
889	13.08555009	18.79310008
890	12.48003507	19.39183073
891	8.852246897	17.8580292
892	12.22279946	27.38324472
893	16.15071804	20.98043083
894	12.81947716	14.82237123
895	11.89806794	24.76771842
896	10.91162238	22.03410945
897	14.87468699	21.19906438
898	9.303580851	19.99596429
899	14.10091215	18.78108539
900	13.58499272	20.52568697
901	11.73693376	19.25086945
902	13.52054079	19.78788371
903	13.05352604	19.66051877
904	18.08243764	21.72819153
905	13.03484138	24.663959
906	14.49552779	17.24105908
907	16.67082244	18.21016289
908	13.29292934	20.92424516
909	12.32268297	18.47585585
910	8.681559837	18.34163418
911	15.20987164	20.19210163
912	16.21412125	18.59846603
913	12.19008288	20.07094322
914	12.38600326	20.6340465
915	11.08538874	15.7625452
916	11.73547482	16.57252403
917	7.73427534	16.358436
918	12.12950227	20.51033196
919	14.17529342	20.11525065
920	13.26284357	22.0703787
921	14.01851504	17.30306437
922	11.59436315	15.07036744
923	10.47465821	20.35671086
924	12.29500904	20.06047256
925	11.13656831	20.83513428
926	10.71509789	17.71767104
927	9.442540083	14.98130014
928	15.5095274	20.38751891
929	12.86645531	17.21666462
930	11.06904705	19.85945096
931	18.00992021	22.04652143
932	12.79685385	17.4460158
933	7.072278477	19.99115693
934	8.417392118	16.50738056
935	13.80083227	21.87825855
